"","x","y"
"739",5.37785427252896,58992.6794681836
"740",5.38564174834436,59039.5470009831
"741",5.40719588098653,59167.4643807179
"742",5.41571228123281,59217.2299062489
"743",5.42558718921389,59274.3485429995
"744",5.44186216496131,59367.0528613015
"745",5.44435428573304,59381.0852107427
"746",5.44982627715683,59411.7399562578
"747",5.4565241769828,59448.9650684628
"748",5.4645411709347,59493.08122852
"749",5.51814918717839,59775.357990177
"750",5.52087301869732,59789.1029057414
"751",5.52633738162323,59816.5009768931
"752",5.54050774197379,59886.4519323916
"753",5.55790569240393,59970.154054884
"754",5.56045873178734,59982.2333796056
"755",5.5624978630106,59991.8437302787
"756",5.57239972942739,60038.0429761186
"757",5.58772472613886,60108.0536882245
"758",5.58808914144061,60109.6969634069
"759",5.605425608574,60186.7551699141
"760",5.61797013648991,60241.1897600228
"761",5.63792377967983,60325.6023566796
"762",5.63930837565412,60331.364484026
"763",5.65617423409801,60400.6089462225
"764",5.65659094654562,60402.2983217423
"765",5.66775608489041,60447.1936457679
"766",5.67243905005659,60465.8178728378
"767",5.67397948295113,60471.9183416597
"768",5.70175814238021,60579.8126485262
"769",5.71210821564312,60619.0263256475
"770",5.71449023417843,60627.9783319725
"771",5.723418956326,60661.2967295617
"772",5.73243495206645,60694.5688890438
"773",5.7340773387165,60700.5904657413
"774",5.74186139832871,60728.9674643533
"775",5.74273367168878,60732.1308169717
"776",5.75359690368229,60771.2521812744
"777",5.7625995365854,60803.2942339619
"778",5.769499455493,60827.625248275
"779",5.77854417389325,60859.2274705424
"780",5.78795921994353,60891.7797636299
"781",5.79101680533656,60902.2774041961
"782",5.79755689728642,60924.614139416
"783",5.80138654923965,60937.6218705449
"784",5.81869516648721,60995.795404659
"785",5.82002582068937,61000.2283918066
"786",5.82977057006028,61032.5352591535
"787",5.83746373033567,61057.8554354485
"788",5.86209779976201,61137.9152833926
"789",5.86409045423956,61144.3274109915
"790",5.86814383522606,61157.3427740773
"791",5.87085673947524,61166.0332925492
"792",5.87836991722921,61190.017154345
"793",5.88294701836089,61204.5699347202
"794",5.88627279190456,61215.1179811487
"795",5.88940628680807,61225.0370871506
"796",5.89281461283723,61235.8061518575
"797",5.8935887829007,61238.2494494488
"798",5.91151047785399,61294.5558959014
"799",5.92351856488332,61332.0611877912
"800",5.92429355794225,61334.4770600833
"801",5.93082081487728,61354.8060142482
"802",5.93938231380557,61381.4299797594
"803",5.94012253930211,61383.7302067269
"804",5.9429792431363,61392.605379473
"805",5.94549071538263,61400.4058098735
"806",5.94919312450097,61411.9023109172
"807",5.95127441680697,61418.3637917726
"808",5.95406552971113,61427.0278699179
"809",5.96119464262744,61449.154438636
"810",5.96586042961718,61463.6350739208
"811",5.96629464359536,61464.9827406491
"812",5.96753520322378,61468.8331318023
"813",5.97059978769551,61478.345305725
"814",5.97298791685934,61485.7582484384
"815",5.97531873070895,61492.9936029364
"816",5.98536726673026,61524.1894120749
"817",5.99011590933709,61538.9328538093
"818",5.99344499443229,61549.2691795898
"819",5.9940870814099,61551.2627856695
"820",5.99480200728211,61553.4825591354
"821",5.99980788727889,61569.0261080961
"822",6.00000430287158,61569.6360336558
"823",6.01910595997646,61628.9907316991
"824",6.03158383330559,61667.8367007939
"825",6.0408701233214,61696.8044676081
"826",6.04285743919213,61703.0110383089
"827",6.05654971855045,61745.8505198783
"828",6.06131957107204,61760.8081945024
"829",6.06267492308911,61765.0618452417
"830",6.06304128124973,61766.2118937252
"831",6.06660903255344,61777.4175768452
"832",6.06986416847545,61787.6511287227
"833",6.08202763448344,61825.9777423369
"834",6.08990001787122,61850.8612163997
"835",6.08993834781491,61850.9825295675
"836",6.09195055541632,61857.35330845
"837",6.10752515021681,61906.8158296878
"838",6.10896136266865,61911.3912108632
"839",6.11088672499892,61917.528744431
"840",6.12051980461332,61948.3014558567
"841",6.1210347998828,61949.9495993212
"842",6.12388910898421,61959.0896799779
"843",6.12470470898725,61961.7030715591
"844",6.1264103508143,61967.1707668867
"845",6.13015415553412,61979.1832080903
"846",6.13559920661542,61996.6806841763
"847",6.13624260483025,61998.7502271349
"848",6.13874890849792,62006.815894721
"849",6.14509385921574,62027.2620946643
"850",6.14527516751828,62027.8469052085
"851",6.15190425393499,62049.2492684735
"852",6.15303723097129,62052.910960777
"853",6.16087878382614,62078.2828118529
"854",6.16857298969057,62103.2228943401
"855",6.17280105106244,62116.9449731051
"856",6.17544094935938,62125.5184184337
"857",6.17668577051359,62129.56260452
"858",6.18264367863166,62148.930490885
"859",6.18310073088328,62150.4170120146
"860",6.18627713963131,62160.750604109
"861",6.1914492469917,62177.5853622134
"862",6.19175206128817,62178.571289996
"863",6.20147625834325,62210.2474818736
"864",6.20168698621061,62210.9342411333
"865",6.20216728234993,62212.4995693987
"866",6.20464394297191,62220.5723160527
"867",6.20733521988892,62229.3466460117
"868",6.20852939249827,62233.2406570615
"869",6.2106518490171,62240.1626500254
"870",6.21131052644353,62242.3110548469
"871",6.21280885580487,62247.1985807793
"872",6.21849545344192,62265.753353757
"873",6.2205363380056,62272.4144180536
"874",6.22095719627744,62273.7881359214
"875",6.22982617576853,62302.7456019825
"876",6.23200012237109,62309.8457917898
"877",6.24167367147156,62341.4492060867
"878",6.24597028281485,62355.4907366804
"879",6.24681081678002,62358.2379473484
"880",6.26239770294614,62409.1987280455
"881",6.26417652271938,62415.0163191696
"882",6.264602773348,62416.4104119294
"883",6.2706862300908,62436.3086613552
"884",6.27599406755939,62453.671725989
"885",6.27607288089634,62453.9295476599
"886",6.27933614783401,62464.6047078601
"887",6.28113084503062,62470.4757060395
"888",6.28236013414819,62474.4970488183
