"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"D28-6_66",21.8877819777857,14.8347770462935,-12.1496643902387,1.60644015385197,-1.62029973092009,1.50107557391054,-1.69142703580493,-1.34573137578467,15.4996477287889,-1.53975917129141,0.891354019916743,-2.25721311597521,-1.21355300977605,1.22795917871469,1.38398707633861,-4.99070756321518,-1.5265911014619,-2.0951566548626,-10.2452096400137,1.82583170029089,2.54168659265661,0.784676373394108,1.83536742322188,6.71748735094979,10.7275228808385,-0.85722215912106,5.12578880308671,2.41366492077947,1.046057947769,0.255776216943716,-0.366675269354325,-0.394819679735143,2.2007181078148,-2.6386394244272,1.22485407356613,1.44627882033591,0.683001542313935,-5.50103062903927,0.23631863860296,2.14247367220561,-1.76820985352065,1.06023308955168,3.14758493575199,2.40938076578376,-1.07599171330041,0.496591411432364,0.25402639132151,-2.68654811127825,-0.944276938300025,1.00267460992393
"D28-6_73",20.2788848113002,17.5550242922586,-18.758689212262,2.24636504022979,-1.95985354173125,2.25025407437326,-0.438978182026255,-0.590129706234447,6.35084317597246,1.5166697373093,-4.46742262777184,-0.0969926336150328,-0.452764148074591,1.03932299648055,-0.992764598981339,-2.09182616046772,-2.88636394543513,0.668534067573592,-1.68451046467034,-0.398644317640253,2.52054363252581,1.25716422496092,2.83434940720429,0.231615808742837,4.91352495198931,0.33614293804911,4.44807963856401,1.29029632544096,-0.227172550663624,-0.300316677475801,-1.64427656624229,-0.681104717173642,-0.000967177546121901,-3.70989717202983,0.143510246307177,0.798316471522148,-0.946953908493302,-1.33204174925701,-1.32959812389876,2.29270234259415,0.282690913013677,-0.394055256849281,0.602664649964797,-0.283357901119546,1.26038171629749,0.916805854577476,-0.391451731861436,-0.596971322087905,-0.411264534250874,0.2765106866714
"D28-6_74",17.0183193042481,15.2380910795234,-19.0055096225304,2.09002930330236,-1.96239176560207,1.70425848499394,0.208149462391854,0.0526671197917108,0.134391614565749,-1.28248122426472,-1.52041105669669,-1.70324000609307,-1.01395974827663,1.1642342575217,-3.85037368828367,-1.23623879361877,-2.31271936873244,-0.198685097811547,2.1392428246654,-0.0448468566222857,-1.99406789618105,6.6044022310099,2.9393788900676,0.293892353001251,-1.72756054920028,0.0856549682147275,-0.397912863670522,0.586107977445894,1.70083825751826,0.307007744543147,-1.73674245748069,-0.437566755799884,-0.764557174130392,0.0807619940947697,-3.10164707521781,0.850510097820551,-2.58621569867478,-0.0680740452306758,1.78870645509202,-0.281015068310416,-1.79913035840146,1.84969972605279,-1.25324845232216,0.867045614675812,1.19590522996863,1.60429596129588,1.66325584084285,-2.14192607425183,1.34903729800344,0.4441304666284
"D28-6_76",11.2636307278297,12.8427932899277,-24.8975972834858,3.44830218169773,-2.94175850075949,2.03113032840161,0.106721833600813,1.3066719273645,-9.15556203686962,-2.68726192159565,9.27758378254738,-1.84918052681013,2.62165758219913,-2.8175606734866,2.90230543358344,0.101541347289871,3.36017869226716,-0.223236944478935,-2.43414778619082,2.6371194690658,0.861714225882425,4.13768396520133,2.81607686760161,-1.12375453405675,-0.640944941977187,1.91295565404287,-1.6628105174844,1.16548318096822,-0.0307349315555356,0.501477694177112,-0.449268648509024,-0.528656981287021,-2.55677466186326,-0.75276400480555,-0.951081370118615,3.27206804247245,-2.97376456359483,0.0606974915300998,-0.304901740050114,-2.42195336648177,-1.18226852364073,0.952576388788587,1.43163304851177,2.54449952226198,2.96972463024027,1.18975069535547,2.11304578921398,2.3078129789543,0.982197492434747,-1.04198073812956
"D28-6_89",19.1115887442744,16.2500990992136,-14.3272766253581,1.78575378174088,-2.71487776892782,1.54792935160097,-0.202751377293366,-1.28695064779095,5.15513971445151,-3.07657647359944,-5.41440917268864,-0.522379071608171,-5.2933918040173,2.65585632145127,-5.58302704602854,0.971404942309591,-1.72205949265517,0.212026937848757,2.64709639367941,-0.922839626711645,-2.72918041486712,2.61797857257548,0.699968013776168,2.22907483147994,-0.655944555788799,0.0686264340130635,0.00284692722369073,-1.96943032589556,1.85618693285926,3.22333922009168,-0.36146607255082,1.41128772936214,0.0861760209763219,2.83430848138959,-2.27036786109393,-0.300770311853632,-0.126612981459703,0.76366749196628,1.933097476703,-1.74641836882979,-2.53908148861469,0.724432970818602,-1.1504869996616,-1.23034144334923,-3.7340476461333,-0.354260789754638,-1.10096109831644,0.282168220777865,1.09867504866494,0.743121913426378
"D28-7_1",20.7375074562892,14.3157151022108,-11.4551761209825,1.79005801401771,-2.83270281502809,1.05941451036077,-0.624136319463886,-3.05912000802245,10.7669377348351,-0.746217713285259,1.42610786576251,-0.800936378307162,-3.56884660682441,0.918251874938254,-3.76133913598963,1.04415962394875,-1.28980515705973,1.85155723907289,0.63706465893663,0.562999972667753,5.21892266543074,-4.12827363295045,2.07088882117675,0.964038535290811,4.02147959847773,-1.45510019084299,-5.27439608242062,2.47820970218997,-0.551168001739012,3.24299517797651,-2.34020846225009,0.339851662481912,-1.18231418873623,-0.822701516658469,3.05375792433963,-0.33291125603285,0.442007903724254,-0.376805060502233,-0.574952740214391,-2.2523712871649,1.23226820562387,1.05659500494872,-1.33293308643486,-0.553085547668966,0.529902937352761,0.956120606240129,-1.79236691191232,0.782008173438804,0.485908135139535,1.37723342196186
"D28-7_37",16.4544644450209,16.5909998044298,-19.9825948466328,2.8288483454835,-2.31731765328384,2.41023945754165,0.0193589614970519,0.211945559915982,-2.77530292877554,1.03118278390538,-5.55907008169407,0.928872401313317,-0.55224100616282,1.77133547146642,-3.89097998583708,-0.354735711084767,-1.34018029512951,1.0479622582933,5.13480282890812,-2.59071589050168,-2.12727220998991,4.79427975603079,1.25726425324824,-2.14341675875847,-4.22891551227334,1.0591421839196,-2.27571703801053,-0.379618018144447,0.531580051101888,-0.761222537823923,0.984241936408772,-0.464862670961238,-1.45241052012421,1.63462680448323,-2.50881460828149,-0.188815394791683,0.124075240705526,0.304289906281448,2.48110435299079,-2.00736857593508,-1.43640348529252,-0.0701506141038515,1.999512969786,-0.215203736405238,-1.79092402141315,-0.0783004037726356,0.0695925354714072,-0.17761327127979,0.0157843331686931,-1.86629812392073
"D28-7_39",16.5345804308134,15.9301184641295,-22.1672463858215,2.8606378224004,-2.57645243356211,2.65893208076869,0.413249212502527,1.19291519070501,-4.72686702806838,1.58666169311905,-1.02080547753797,0.766326297404766,3.12971069457118,0.30284135862958,-0.0512839704760056,-3.50704758286195,-1.47455389962813,-0.428079098610946,1.48615020844243,-0.854469557577987,-1.45467379112432,5.32947768357443,3.49266176581046,-0.69959968783051,-1.82503452041338,-0.172029708617013,-2.46276572177054,0.867805330408517,1.90420619618364,-2.16918550957237,-2.2989554498616,-0.591583791297693,0.532529537153462,3.02485766176848,1.88655684925172,-0.22378097101408,0.688702274370128,-0.778860006215424,1.83949434016721,1.61544465746173,-1.22922217458733,-1.65936385457463,-1.11003488106956,2.52034051485449,-1.73976216077041,2.13736635731567,-1.86144107581921,-2.25927628887097,1.49560303974796,1.24960865736943
"D28-7_41",11.9332600467135,11.5736797407065,-23.4683070570999,3.20085934246043,-2.86978312245551,1.08410387264237,0.244077669168154,-0.38194064972863,-5.99736939695918,-2.74182813792862,4.70630060230202,-0.669555337412033,1.87798691703474,-0.922617942858942,-0.339821142934343,-0.533826332672637,-0.0383053463484442,0.396159918989323,1.5179278201405,0.471450802556181,-0.715194620328147,5.8447814699443,4.60603349566349,-1.43094797584669,-2.12013909305164,-0.82017972166423,-2.59753000281438,0.853405358098082,2.14410736952125,-1.41738104320953,-2.86634006219637,-0.202970332687261,-0.690727405942408,3.19156569300008,-0.862389156025216,1.09475922323664,-1.93075697803043,-0.939843786864996,4.50606990359816,-1.12365252846893,-3.59992597431725,1.51095817798595,0.707577097202717,2.19832304028909,0.778208371224492,1.56438782834655,0.415442812293909,-4.70777110506971,1.49374635584866,-0.234267326029818
"D28-7_51",20.1955760475243,17.4135084755762,-21.9971413543939,3.04087250221448,-2.60175624554355,2.46701810497364,-0.0121339927230911,0.131857520046173,0.556874716220731,0.565021610716556,-5.61914687426213,0.625004263798253,2.17882847736683,-0.00304762898401556,1.42746704897397,-0.808317583754756,1.3347021953239,0.829309161330487,-0.252044132380222,0.610225996580741,0.0151829668352476,5.09266831265202,5.32290529901649,-1.18484567051778,1.06591541512227,-0.0206730946341755,0.115983832411181,1.64563210554991,0.686453436160649,-1.09510334571434,-0.648019550533426,-1.79634886037202,-0.951493965185748,-2.30884607330776,0.219383074773235,0.328815323741924,0.770290587525913,-2.17757750896944,-1.70880713745469,1.30817126608168,-1.68742795755941,-1.00311627766404,2.75134471522989,1.23449071691314,-0.350922265119146,-0.898802525938928,-0.196934749431881,-0.95550141386556,0.0293748230122427,2.29049985020991
"D28-7_52",22.6914664894634,17.6739157568299,-14.8325808601481,1.51734415185102,-1.44542178357445,2.63361246908438,0.448943351836468,0.397740807094775,9.15513982621577,3.44912859275028,-14.9681406449668,4.69015270394751,7.24673064078472,0.96677840804308,10.6168365939317,-2.46743355778481,1.22003942793262,2.48439905769384,0.871614104171819,-3.21977095167443,1.54852526975927,-3.89570639955998,2.39544306110265,-4.34664010262017,2.5575368197721,-0.0235625230179256,1.50670263516298,2.20767873752904,0.541308030563892,1.45444062454625,-2.11423334078279,1.53340596617229,0.822307605244251,-2.04637153108029,2.88870601377874,1.8082681148661,1.28316539729949,-5.53105828797752,-3.77236926267671,3.01563452708774,-1.88664436651039,-1.93778182884459,-1.45937817266009,0.192391937278524,-0.184536906362155,3.0821535028565,-2.29847594118957,2.89195375709859,2.42977104750517,-0.718108596980285
"D28-7_62",21.2241397824252,16.4973651742112,-15.7878566629789,2.50225054496252,-3.15584017991862,2.02510154412095,0.222200672195081,-1.08425773601216,8.8177186108473,1.45020762757948,-6.85385939647018,1.62285907018062,0.28585545423477,1.71972572733971,-1.60353055291874,-1.81866196942182,-1.51239636825249,1.66578955203258,0.63381238897159,-1.51789745237197,3.6005559936894,-0.0749396186829533,3.22216506863463,-2.03165097223103,1.75148361304549,-0.0734671475423792,-2.68022983480614,3.08240753600759,-0.176509808374453,-0.55668868618088,-0.627350046697634,-0.269391845602466,-1.29063492748286,-1.80826681762543,1.89923614268933,0.535671886335122,-0.741548979326651,-0.348349060349057,0.207398633488976,-1.43420026451099,0.728635909078643,1.31219262980023,-0.282249287351646,0.802986066263159,1.72576336621396,0.838535368688871,0.712417688953411,-0.963461544893672,0.448412575345948,-0.134716816916067
"D28-7_64",19.8009169242788,16.4632330954823,-19.9228485287675,2.06468121650038,-2.4080441128563,2.37451232997706,0.0626702381260051,1.10974271453932,-1.27743305470598,4.40338119943048,-6.55068745447416,0.220197184413874,0.184646426817141,0.0676123471247672,-4.66820779801555,-0.909272660499251,-1.4267918243383,0.510638196660377,1.94991896939654,-0.780181926222596,-0.696473507766852,8.21483015834051,5.89516269169578,-4.50927116484405,-4.62472919885658,0.41328800384121,-2.18910039168382,1.71999063113284,0.0479209212986465,-2.29558904602607,-2.07359921783097,-0.719429920245612,-0.699686424287377,1.61765343632001,-0.836427034253223,2.55179879640411,-2.80579768179312,-0.291580909866787,1.24480128803471,-1.41415987799186,0.0454728628063263,0.291505947732591,2.62410916746193,1.71223162185615,3.44387609892386,1.96061570037349,0.988695681779399,-1.78690555370256,-0.179831632190479,0.283396477391404
"D28-7_75",20.753989807681,16.7841265970673,-12.648642827014,0.732411124156847,-3.42311340442414,2.05189009320645,0.235683145240812,0.384901381550775,1.34685259363163,-0.56781531893061,-7.9080848236084,2.43523815071988,0.360648798900117,1.95698145432497,-1.09582405095293,-0.0360498716785134,-0.771909814928696,0.100059304574515,4.81023855959336,-1.44671571415609,0.929739838513429,-2.71009291281713,0.549480332124127,0.00985687428057273,2.21981075221786,-0.198752916392727,-5.92881875532946,1.62663563171388,0.666289220367362,2.23358089552222,0.264775242992229,0.0376939096034395,-1.16503297557009,3.44302303648703,1.11060594206123,-0.648178534693887,2.09520040375163,0.165269079576194,1.48590970711099,0.0799854753895978,-0.865751395367712,1.64974462245512,-3.02947192759635,3.20320096387454,-1.27414299809607,-0.745049258483865,-0.682930338383163,-1.04202956476331,-1.54224486406486,-0.81852920613917
"D28-7_78",14.7230857355985,15.4495361254776,-27.6480980276149,3.44118607501286,-2.50636433766309,1.7309384062654,1.49086668741689,1.44512137910251,-7.33053287942271,-3.00730016800502,6.99241940497089,-2.15820455859951,3.08094913041357,-3.02222738457912,4.99583150435179,0.195214701565063,2.2690820420009,-1.55304494745568,-1.45748814197753,1.02896363812166,-1.06532587387798,5.97483972781845,3.31990904958048,0.477951861470486,-1.11487548935664,0.0769828160812553,-2.16879178902203,0.238712383309622,-0.0621833092749611,0.107160077982839,-2.28838483277353,-0.417409906050917,-0.902283822196815,1.93685133033714,-1.0786676684684,2.09332774534591,-1.16099756584397,-3.40695975313187,0.98022317412321,-2.6657737819164,-1.95757840333972,0.68853388165131,0.126739203016452,2.02233190381891,2.20524426076874,1.02266760076063,-0.167236394409757,-0.756380304372114,-0.493093436818963,-0.211695309536356
"D28-8_6",17.6522229789707,16.2063778508906,-21.4414024584227,3.05248500375804,-2.28431874253859,1.76947756672499,0.844600702422573,1.03546062337535,-3.33014923052349,0.110780951481626,-4.41253182979421,1.40202393303374,1.40614671568412,0.810450745621022,-2.24311010327452,-0.621554424760789,-0.710777757101298,1.32656030207404,4.18512402683181,-1.22162296822986,-1.92974915680956,4.82603348969836,4.64061002078128,-2.84988481407269,-1.38038850862433,0.7177788298073,-2.08851680418482,0.312246471609818,0.324608289723602,-1.5526854128597,-1.0109514661311,-0.882197252376048,-0.0309579402042081,1.66655650465527,-1.01361202165826,-0.0290280152500872,1.21791678065872,0.222623708813621,2.20954822132609,-0.132553183984575,-2.69007308839427,0.0698643134189426,-1.41432713905518,-0.803048193500134,-0.822639215475646,-0.304575007254161,0.087444470594755,-1.74949068442859,0.995100407589132,-0.614259624060793
"D28-8_39",16.7412913603047,15.5157340515192,-19.6024311794327,2.62179843352875,-1.59152571093335,1.07926469593783,0.442511655334302,-0.0380255343895423,-1.35940812677408,1.68643515752559,-0.196593615002083,-1.25701895138001,-0.945800450053806,0.269837122786377,-3.26491054747459,-0.320874135157741,-0.770184319128898,0.859157391763435,-2.24990057472491,-0.710336650395426,0.572558664569583,2.23041331816989,3.39867526637655,1.10520631308838,0.102503761444094,-0.771567621209316,-2.96168485347144,0.542385473726693,2.0781952819161,-0.380923478767346,-2.34182926919321,-0.840795089873101,2.26948071175099,2.61880120474413,1.94005580170312,-1.6488316335485,2.17037444632239,-0.798319112186441,1.28428702106739,0.255802918094402,-0.702220400735614,-0.0117316089039347,0.39457489307068,2.46776207573219,0.543201875795528,0.57085653263995,-3.63113791291692,1.12072409591545,-2.09131235380495,0.308084176445099
"D28-8_49",8.73512712018177,12.0463763680744,-22.0762351853622,2.691727753056,-1.94390393057516,0.647445057710711,1.46397704337084,0.566766654089222,-6.5515957728342,-5.07734454399128,10.7466304159974,-2.68199351849971,-1.25624298794195,-1.02701902120631,2.43237646678479,0.637552927909304,1.73547493882225,-0.0299879531636835,-1.91155726489805,0.21022072974788,-1.4453539567314,1.89900014328142,2.45431722710868,1.70069671827302,0.911335690907931,1.54366372160648,-1.40352387363512,-0.300480987346275,1.11284029134133,2.42513929447696,-1.72572678247141,-0.111795633104334,-1.617685510135,1.86355875366232,-1.66932172667576,0.748328859356728,-1.06653079025128,-1.77288482747696,3.44165957252706,-2.43533620292859,-3.66544323686559,1.54250821269606,-0.900734439209371,1.13508167969258,0.748960333235146,1.0492406739645,0.261518642718012,0.794951285003904,-1.06233202302736,-0.447757045649196
"D28-8_53",21.1316217167262,15.0104053621875,-13.4136482547745,2.2613801846461,-2.27704381706449,1.13268960516555,-0.525849412614826,-1.42332728753439,7.11268033199713,-1.11515974640881,-7.23496723633307,1.59006051172288,-2.21425916521284,2.92201005858283,-2.00595974058128,1.4074038688993,0.823910717824919,2.57201669691527,4.01157502766456,-1.90266801166306,0.0197199109359224,-4.05917365638028,-0.871796087320532,-2.09125215879191,3.12278747826066,1.39611842613866,-4.27483417926704,0.717383468734512,-2.21765747921047,4.93410679800164,1.20968029938,1.74288979979535,-4.79719717146418,-0.919863643105812,0.645536083310675,0.862986674613773,0.889497524579151,-1.14593181491324,0.172074147130817,-1.46118044158462,-2.80319837761239,-0.278003307283285,-2.03844870418122,-2.13310676419704,-3.14258543834261,-1.44929321765624,-0.0227217611854169,-0.791550011921646,0.673953163942636,-1.4086347191266
"D28-8_63",15.3731394952532,14.6818376210112,-21.5765184153991,3.08124958987209,-2.47771223868344,1.96309568616874,-0.257447893022531,0.552707350130502,-2.9392940556542,1.43742328215789,0.610336485184356,-0.75687871562743,-0.0530877984652935,-0.247595506828012,-2.42767667337621,-1.48642415997063,-0.774050318776302,0.813245470214101,0.326299369514602,-0.686991879722379,-0.56535589899617,8.23595748918728,7.59121755821899,-2.49301739644894,-1.72642722876791,0.716798184031565,-0.591928499256964,0.719749002663945,1.19496229257591,-1.70358055069351,-1.50045458764577,-0.47413613261113,-1.46526611041254,0.720001093128183,-0.354563289773689,0.936362574447399,-0.988835398948612,0.0574898422645492,3.34055681471786,0.283751435173375,-1.0644854844406,0.034411454830942,1.50830615374667,-1.10418555110672,1.68018063562007,2.26068061867863,0.245979726365513,-2.09766049731345,-0.580665779865703,1.03959259926884
"D28-8_75",21.5078815720626,18.364986539303,-14.2462608003995,1.55914663633849,-2.27607634014363,1.2264899655196,1.28065660876372,-1.24199476153515,7.31818315271102,3.21341246584532,-6.70045657994571,-0.216834946916644,-3.859501742918,2.73133910569115,-3.53151278042028,0.112711993127139,0.546545122816977,-0.431012168303592,-4.07872631999257,-1.77115781237071,-3.96326616421069,6.22786683996799,3.61741116862497,4.1618142792747,0.429605013091908,-1.03298913799623,2.3160695884355,-3.89260810730582,4.37126768694076,3.63018766988679,1.44415278306635,-2.78437614412597,-0.637948116995689,-1.97742747872797,-1.4960993749641,1.29350138883566,0.634719819028371,-1.7824552832146,1.5826168271214,-4.40794696640081,-4.3888173584305,0.424554401857057,0.400837293539133,-0.836481225431529,-2.14926652256536,-1.69411289856663,-0.558913789070811,0.300397193180055,-0.178865865429575,1.70535348409911
"D28-8_77",19.7437580847022,15.8727775539584,-16.1647906415979,2.4039792774215,-1.23083461122449,3.16159801814392,1.55268925800285,0.947218951803977,6.45145500907626,2.84190805045178,-11.0362426182932,4.07981577512618,10.0389135043546,0.518514346332297,10.6247410702385,-4.40886868885172,0.280411570144688,0.560909986502872,-0.419084549823656,-2.89929814176242,-0.275014022204626,2.5149144418742,5.96072464368117,-3.18701045654345,3.86585549753948,-0.799266925082041,3.74397756097698,1.78456108245062,2.03603957365296,-1.61883878427416,-1.70246281194923,-0.512409153577346,0.676335091412676,-1.59159966871656,2.21141892338367,0.430751708153122,3.5412038212174,-10.933777822486,-4.10257448920086,4.50495018095918,-5.57762936017387,0.551496402097873,-3.32239666915909,3.15601779761007,-0.379238847025853,0.637399960965483,-1.54419143390609,0.545072386125697,-1.77607408638149,3.06698130051559
"D29-1_68",8.30218131703392,10.6970405632667,-18.5935497327213,3.1928839343746,-2.56193291232322,0.776397751797051,0.345501392546865,-0.51616293480343,-6.19029530869602,-3.05354402116614,8.40219596019124,-0.620350404343884,0.479393434474789,0.717785402063855,1.35258216926879,0.160284109165735,0.547545295893954,1.1902499250363,-0.397621615767984,-1.09278815521667,1.67795704457683,-2.65755138292276,2.28019216959172,-0.586519125614077,3.17589537057081,-1.16496349870769,-2.66764070402513,0.88873456286147,1.61083736324813,2.30226475327804,-1.63725984897008,-1.29126894868258,-0.511788947279642,-0.995865623134433,0.436102777056868,0.0196300581563137,-0.746164582716905,1.0595775284813,0.733514113152161,0.784480458161517,-1.43914864400715,-0.329963041741747,-0.572752507860838,-2.0232016086451,-2.18905032420733,-1.61990716592342,1.14181959814695,-0.32506538307908,-1.84465408474972,0.60110921626747
"D29-5_73",6.616070334825,11.872998717158,-19.2194450431779,2.53841602485338,-2.25625912260924,0.134199430204084,1.10696865614281,-0.116177293762614,-3.35058721052812,-4.70830196492026,9.46799055635906,-2.77584577214355,-1.69137072417506,2.21143231821037,0.125284331219042,1.46845164758199,1.67844376490285,0.123129647809223,-3.96943591262142,-0.826228296113384,2.55473247913866,-4.19418460389092,0.580041187416964,2.48670668210967,5.0891662540017,-1.30190424060483,2.40552946246312,-0.0823677940357903,2.26560679265687,2.14394522164403,0.484848421092557,-0.29061361914002,-0.333044201904984,-2.17737141878271,0.3285092369181,-0.985610483372708,-0.358116379842624,0.363746278897994,-1.4463831788881,0.312289555370129,2.27280221553922,0.768903726050952,-1.81430450074776,-4.490634140417,0.45311210852241,-3.00463349236643,0.368467348202365,0.296989677241132,-2.6988950418065,0.741107500535261
"D29-5_78",4.35348908679356,9.7369029378356,-21.7620680900064,4.4925766079551,-3.37890059691653,0.51770311607199,1.04442632064488,-1.59128115737516,-5.44625481029576,-7.0737813634851,15.1300139209903,-2.53426192622504,0.312032881495991,-1.25289211202857,5.88321410413787,1.71470148620197,3.83455305906055,0.308392373329487,-5.10447846826987,1.26276674067319,1.76443026025047,-3.99134878179782,-0.518075591242881,3.03319003316751,4.92157993844757,-0.781149375857313,-0.371443477900027,0.642790416662266,1.41364531369633,5.19204959781243,0.41874784092737,0.303814028318199,-2.24064989548613,-1.57264509367067,0.0864364180578188,0.512882475542568,-1.29949000741849,1.02898923458648,-0.654418023613686,1.55497377129939,1.88064705306367,0.256215713411498,-2.03902671811008,-1.5613133041342,-1.4705506973555,-1.28697167970217,1.35649604622201,3.25678835998863,-1.3583186922537,0.620570090584095
"D29-7_5",6.53725038027918,10.2186035396586,-19.8586749948416,2.89348228152151,-1.91302596901246,0.200063438213401,1.24835242167624,-0.991307162100108,1.01736540462911,-3.88830535988724,11.4732969632269,-3.41901287390394,-0.235923361040661,-0.970962724895182,2.22773136918175,-1.0222678415589,1.71624176468447,-0.92265501717979,-10.0708742312225,-0.450715251331384,5.64747108818129,-4.6041975857819,3.75958082463429,0.276937466585162,7.41132133148203,-1.72313094978567,3.483243341127,1.8871271928682,1.51074270025998,2.00508866121167,-3.36691771352355,-0.608548976606616,1.65268632755021,-3.0385209481911,1.99727202663892,1.3986320063429,1.67194443257725,-1.75055157237446,-3.68582375657415,3.83557318159373,3.05980502646863,0.182060538300451,0.253264057155453,-2.50725003841268,0.162051297984808,-2.86227253705239,-0.70037604148464,0.725823072517093,-3.21286201237699,1.54628920585986
"D29-7_49",15.2116143749128,13.3232704989142,-16.9561755798733,2.1071842236783,-3.34814850839075,1.03012422991978,-0.103602450695618,-0.680643727568093,-1.8876124992295,-3.99120943515976,6.42748100547664,-1.33833118922496,-4.35390253784041,1.25351362589004,-3.79804020306498,2.47617844573825,1.79051050102011,1.80231942174986,-0.198612651087101,-0.770904966127815,0.698320399705309,1.13918480593203,0.467345463104175,-0.0157098663980702,1.22519029397315,1.01240486444239,-2.06918820105828,1.21454424471436,-0.039156528583211,3.12921330648866,2.03052182316517,0.606054002551968,-2.85377884241658,0.149776944816902,-3.176367764621,1.06907068340921,-2.68213748886745,-0.642993958955671,1.94300790466396,-3.55839467515054,0.300216087054354,1.40967663493081,0.612039027352284,-1.63393303649281,1.61619636484826,-0.489469653508295,2.31136933362455,-0.924518482605781,-1.85813582743364,-0.727626766777978
"D30-1_1",18.8257646682433,16.5552018348495,-12.575325180258,1.80591707997919,-1.31591248354786,1.49033449468007,1.33507568903627,-0.528172381160395,2.50182284194915,-0.738409953378807,-8.19589673411323,1.84935372668696,-2.3449771376465,-0.470594839173644,-1.19643506582539,1.77378986073074,-0.39690377727503,0.296453153123802,3.30151892520101,-0.116046930575026,1.53514134724931,-5.05262611435779,-4.63005896681423,-0.522605145212924,-2.57169269352163,1.61649713522673,-1.53960439676427,1.34780453372486,-4.07976539079859,0.0778881072712427,2.32911678407343,0.644186720534624,-0.849682040175209,0.888042108635873,-2.05698343535933,-1.63344476318718,-1.74265703008091,0.784922004913719,-0.372467387347873,-2.42569119766104,1.5519627335718,0.0776118479840384,-1.72332507334394,-0.847342201743243,0.977439694834286,0.428455476100153,2.94931392042254,1.04694281375403,-0.348815981434381,-2.32325424181985
"D30-1_19",19.0567717557085,15.3801300865819,-14.1632524171848,1.77843997713248,-2.41212772023512,0.509610095728961,0.121138683859879,-1.15977130704302,5.69670511589605,-1.65639576073831,-5.33979953094132,0.353058038619739,-1.38245120762108,-0.882141393698455,-2.03303658389143,-0.581158213062327,-2.29373439361027,-1.52349855575699,-2.38690034222271,0.247290746467317,3.33416354447226,-2.91947649698921,-2.94746768692614,0.816567281953124,0.263339659972542,0.168973871469423,-0.686294532954717,3.0727831840842,-0.748402025068385,-0.0362372564393586,0.132052949300567,-0.677686221366322,1.05351966691457,2.46558980769207,-0.0681814476875761,-0.212665509054563,0.0297058855015712,-0.453160627044244,-0.546997670903094,-0.359237004569125,2.09514058375233,-1.14552982184193,-0.988230792722435,2.12603986502379,1.66313104735451,1.35628337524422,1.4828438479568,0.964123653049069,1.94190680105186,-1.72427380867338
"D30-1_29",19.348262146604,15.7637578044945,-12.6637787622904,1.48363913703267,-2.41630683974933,0.715645214890024,0.609660433926574,-2.04373565133099,10.9224179325719,-1.69272681892966,-7.8786858306123,1.65401269215599,-1.43395191509005,-0.589537024407758,1.8828891002437,-0.61736564655075,0.0975231121107563,-0.65377640825836,-6.58428674880605,-0.325498316508992,3.54247475748671,-4.31077606853584,0.392613903516031,-1.08470033725532,2.83082971720124,-0.15509703575787,3.79585882918366,-1.13618316370884,-1.94576486938869,2.32706400279721,-1.8058652465037,0.159508471499811,-2.2292660028968,-2.61264741433129,0.844641706663078,4.47201150705764,-1.92245956959978,-3.27812575762405,-2.77740171495496,2.8245985737479,1.76802861746127,-1.48559450314788,-1.96320169560688,1.09585213923685,3.94809629788142,2.28400843341542,1.85582552591547,-0.000845603838650801,0.989846748710669,-1.84684219347844
"D30-1_30",19.3196464476593,15.9658662877476,-12.4741121019569,1.66346154940567,-1.70445198247561,-0.447339410412599,-0.264133610645512,-1.92433491394918,8.07943142700265,-2.12286220768441,0.0319433632585331,-0.60528006347294,-4.9002919165354,-1.73080602080479,-1.84198856243376,3.71548512246155,0.24248319214948,-0.225822943397901,-3.88171733455226,0.995579288094221,5.93918354883375,-8.12051179034193,-2.98604652845436,0.451405796214676,0.221358630706972,-1.67089294663308,-3.35699465503217,2.84276537206075,-1.00010309056311,2.32902144373344,0.636249308298045,0.65506577368559,0.0408466621931574,0.847270353398872,-0.0991897145103722,-1.58259585484378,-1.3614781102041,-0.404508033243355,1.13986840598259,-1.61230753122396,2.96449601703109,0.154375443243282,-0.743931863224663,0.311754059369202,1.73665677855762,-0.0428221090327009,0.522701389342852,1.22106118873739,-0.324596951325968,-0.882971667352231
