"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PTGES3",3.22500731967146e-09,0.458867253942709,0.585,0.252,7.71454000938611e-05,"8","PTGES3"
"TSPAN14.1",3.29272697214304e-09,0.476514077305723,0.736,0.354,7.87653219006337e-05,"8","TSPAN14"
"SLC44A2.1",5.17379292690668e-09,0.549020185550853,0.566,0.249,0.000123762300604535,"8","SLC44A2"
"MBD2.2",5.4552439246283e-09,0.576218326880635,0.736,0.409,0.000130494889921034,"8","MBD2"
"TXNIP.4",5.742553342025e-09,0.741655424677696,1,0.94,0.00013736761849458,"8","TXNIP"
"DCAF7",8.1633098292792e-09,0.479896935003447,0.642,0.292,0.000195274534426188,"8","DCAF7"
"CMTM6.2",1.67337958192389e-08,0.522395171163324,0.792,0.503,0.000400289129792013,"8","CMTM6"
"CD14.6",1.67461052345703e-08,-0.888354222348135,0.132,0.526,0.000400583583316155,"8","CD14"
"CHST15",1.7774772099298e-08,0.343281125413588,0.509,0.193,0.000425190323387308,"8","CHST15"
"SCIMP",1.92189881305471e-08,0.381644782619052,0.642,0.279,0.000459737415070818,"8","SCIMP"
"TMSB4X.2",2.32420654397759e-08,0.463626125451945,1,0.979,0.00055597344738488,"8","TMSB4X"
"C5AR1.1",2.4279573359498e-08,0.42525747204196,0.774,0.392,0.000580791674332551,"8","C5AR1"
"PAG1.2",2.43781456771487e-08,0.446185955614599,0.604,0.262,0.000583149622743073,"8","PAG1"
"ADRBK2.1",2.63687942670438e-08,0.584403063614338,0.698,0.376,0.000630767927661955,"8","ADRBK2"
"ASAH1.2",2.81803649550187e-08,0.49570556671236,0.887,0.573,0.000674102510089002,"8","ASAH1"
"PTPRC.7",3.47851062529461e-08,0.465969144841897,1,0.924,0.000832094526676724,"8","PTPRC"
"RNF149",3.71246579830596e-08,0.429376938551364,0.642,0.303,0.000888058943612769,"8","RNF149"
"LILRA1",3.9670343960381e-08,0.436990122661239,0.604,0.271,0.000948954297876273,"8","LILRA1"
"PTP4A2.6",4.13971843045564e-08,0.583217051195242,0.981,0.763,0.000990262045749294,"8","PTP4A2"
"ACTB.3",4.40770698985593e-08,0.413207501345988,0.981,0.966,0.00105436758904344,"8","ACTB"
"LRRC25.1",4.65610901624667e-08,0.465223256447061,0.679,0.351,0.00111378783777637,"8","LRRC25"
"CAP1.5",4.89436942400813e-08,0.555177927768354,0.925,0.778,0.00117078210991699,"8","CAP1"
"ZNF106.1",6.54137530574026e-08,0.560010993642318,0.906,0.603,0.00156476238688613,"8","ZNF106"
"BID",6.92926948724858e-08,0.483761345015758,0.623,0.314,0.00165755055404473,"8","BID"
"DRAP1",6.98618509049531e-08,0.329523289603611,0.566,0.235,0.00167116533549738,"8","DRAP1"
"HCK.2",7.15450553770613e-08,0.48120059771956,0.83,0.509,0.00171142926967468,"8","HCK"
"POU2F2.3",7.38603308300021e-08,0.469891313032184,0.83,0.513,0.00176681297378448,"8","POU2F2"
"ACTR2.2",7.78962640013975e-08,0.539214052119669,0.943,0.765,0.00186335653117743,"8","ACTR2"
"TPM3.3",8.91595498186123e-08,0.490295242627764,0.981,0.788,0.00213278559121102,"8","TPM3"
"LCP2",9.36078838917666e-08,0.404689912659929,0.642,0.301,0.00223919419057495,"8","LCP2"
"DEDD2",9.6998849346493e-08,0.341185859904574,0.509,0.205,0.00232030947521746,"8","DEDD2"
"RNF13",1.35309344116329e-07,0.365861691757418,0.566,0.251,0.00323673482060671,"8","RNF13"
"STK10.1",1.74744278411579e-07,0.438716619268082,0.792,0.453,0.00418005788388337,"8","STK10"
"B2M",1.8598466975655e-07,0.332059588095208,1,1,0.00444893928524644,"8","B2M"
"WSB1.1",1.86511064869579e-07,0.411881938043727,0.698,0.379,0.00446153118274521,"8","WSB1"
"MSN.4",1.98453442160771e-07,0.525828122064432,0.981,0.791,0.0047472047899278,"8","MSN"
"OAS1",2.06123099906166e-07,0.40402886380034,0.547,0.248,0.00493067067285539,"8","OAS1"
"BCAS4.2",2.37806473349848e-07,0.421744857630918,0.887,0.548,0.00568856864900171,"8","BCAS4"
"LILRB2.4",2.51992058544036e-07,0.513778094841733,0.868,0.592,0.00602790203243189,"8","LILRB2"
"ITGAL.6",2.77603440182117e-07,0.411040372076886,0.849,0.486,0.00664055189259641,"8","ITGAL"
"GPX1.5",2.82728105750719e-07,-0.655865517434392,0.208,0.566,0.00676313901766296,"8","GPX1"
"PTPN18",3.10972227440693e-07,0.466219663174211,0.736,0.434,0.00743876665260882,"8","PTPN18"
"RXRA.1",3.35731220843742e-07,0.490818481099563,0.755,0.455,0.00803102653380315,"8","RXRA"
"SLC2A6",3.77812223823459e-07,0.452431428961034,0.528,0.231,0.00903764620608095,"8","SLC2A6"
"RYBP",4.42372679878372e-07,0.366462731222113,0.509,0.217,0.0105819968753705,"8","RYBP"
"ATG3.1",5.6481016760119e-07,0.464155625130492,0.623,0.337,0.0135108240191881,"8","ATG3"
"AMPD2",6.19337099517185e-07,0.356577458159302,0.528,0.235,0.0148151627575506,"8","AMPD2"
"ARPC5.1",6.81384919285014e-07,0.489067919450658,0.887,0.706,0.0162994086542168,"8","ARPC5"
"WDR11",7.32856395947196e-07,0.398164862422718,0.509,0.226,0.0175306578474529,"8","WDR11"
"SNX18.1",7.50576565023451e-07,0.509435853419417,0.623,0.335,0.017954542011926,"8","SNX18"
"CTSS.3",9.09530783234664e-07,0.425960039090926,1,0.987,0.0217568858657564,"8","CTSS"
"MAFB.2",9.66868782660338e-07,0.467783918665401,0.755,0.446,0.0231284681500179,"8","MAFB"
"CUX1.1",1.18425007928192e-06,0.327893841558397,0.717,0.368,0.0283284461465027,"8","CUX1"
"ACTR3.3",1.56220893213364e-06,0.439451950763217,0.83,0.585,0.0373695998655688,"8","ACTR3"
"AGPAT3.1",1.57722927098304e-06,0.443634480723875,0.66,0.39,0.0377289013911853,"8","AGPAT3"
"HK3",1.66499607856609e-06,0.469296853443602,0.509,0.248,0.0398283711953794,"8","HK3"
"EEF1A1.1",1.73404767844217e-06,0.375678303565851,1,0.985,0.0414801545160151,"8","EEF1A1"
"ITGA4.5",1.92212384996192e-06,0.421540444319398,0.792,0.484,0.0459791246149391,"8","ITGA4"
"YWHAZ.1",1.96438817301619e-06,0.463046962441,0.792,0.567,0.0469901294867204,"8","YWHAZ"
"ITPK1",1.96672640035008e-06,0.315972351866985,0.509,0.229,0.0470460622227743,"8","ITPK1"
"PABPC4",2.07103894791637e-06,0.424122544698626,0.623,0.354,0.0495413226731075,"8","PABPC4"
"PILRA.1",2.41542841909144e-06,0.452238604271713,0.679,0.406,0.0577794632130863,"8","PILRA"
"YBX1.2",2.44748108875833e-06,0.429018556367673,0.925,0.72,0.058546195124188,"8","YBX1"
"MYL6.3",3.69294864438452e-06,0.520560531668498,0.906,0.845,0.0883390245223222,"8","MYL6"
"MYD88.1",3.82531713092339e-06,0.347551027560834,0.679,0.356,0.0915054110888185,"8","MYD88"
"CDC42",4.32350607530095e-06,0.422939640920222,0.792,0.578,0.103422588827274,"8","CDC42"
"PTPN6.4",4.52695467906939e-06,0.526199094359718,0.736,0.52,0.108289282878019,"8","PTPN6"
"RGS19.1",4.65691024200048e-06,0.349901218112099,0.679,0.379,0.111397949898893,"8","RGS19"
"OAZ1.1",4.66235901690089e-06,0.348671416808205,1,0.928,0.111528290043286,"8","OAZ1"
"MT-CO2.1",5.79217228774919e-06,0.369490511088066,1,0.982,0.138554553295248,"8","MT-CO2"
"PGK1.3",6.99476239689945e-06,0.431028024366532,0.792,0.6,0.167321711296232,"8","PGK1"
"CD97",7.34181860821477e-06,0.389501096090235,0.604,0.338,0.175623642927105,"8","CD97"
"HSPA8",7.78863615306821e-06,0.396937999151046,0.792,0.48,0.186311965417545,"8","HSPA8"
"EHBP1L1.1",7.89950338841717e-06,0.402519031414346,0.717,0.444,0.188964020554327,"8","EHBP1L1"
"KLF3",7.99799604331056e-06,0.324821007508774,0.547,0.269,0.191320063352032,"8","KLF3"
"PRKCB.1",9.30035313925778e-06,0.495138159823755,0.755,0.528,0.222473747444185,"8","PRKCB"
"LYST.4",9.50943379562231e-06,0.43970564629471,0.811,0.643,0.227475165825081,"8","LYST"
"CD52",1.03338277804558e-05,0.413538201996637,0.774,0.512,0.247195494336284,"8","CD52"
"S100A4.1",1.28129099224299e-05,0.431575229292644,0.887,0.744,0.306497618254445,"8","S100A4"
"RNASET2.1",1.64745322193577e-05,0.431039631188148,0.755,0.498,0.394087285219255,"8","RNASET2"
"CSK.1",1.66607664973935e-05,0.303060488769963,0.604,0.322,0.39854219538415,"8","CSK"
"ANXA5",1.92656254311539e-05,0.416097417655143,0.849,0.602,0.460853025938632,"8","ANXA5"
"ARL6IP5.1",1.94305000724208e-05,0.401442289111687,0.717,0.469,0.464796992232379,"8","ARL6IP5"
"CEBPB",2.0842068822993e-05,0.310749170794356,0.566,0.299,0.498563128314815,"8","CEBPB"
"ANXA1.6",2.10953190477599e-05,-0.60258482590813,0.453,0.702,0.504621126941464,"8","ANXA1"
"FAM49A",2.15890283100913e-05,0.279497016999284,0.528,0.262,0.516431146205695,"8","FAM49A"
"RPLP1.4",2.23661899721953e-05,-0.551538744024456,0.642,0.807,0.535021630324884,"8","RPLP1"
"PFN1.1",2.31581275240073e-05,0.3796277390391,0.792,0.546,0.553965568501778,"8","PFN1"
"MT-CO1",2.37611967507393e-05,0.303543189203029,1,0.998,0.568391587474434,"8","MT-CO1"
"CBL",2.39774716663836e-05,0.358853866797732,0.566,0.297,0.573565099731562,"8","CBL"
"UBE2J1",2.55601782620648e-05,0.277276303100199,0.566,0.289,0.611425024206851,"8","UBE2J1"
"PDCD6IP",3.04189055756048e-05,0.341630627471949,0.528,0.282,0.727650640274042,"8","PDCD6IP"
"PLXNB2.1",3.30532266295094e-05,0.394596553199513,0.642,0.397,0.790666234204495,"8","PLXNB2"
"SECTM1.1",3.51613916288529e-05,0.373302779176495,0.566,0.307,0.84109564915379,"8","SECTM1"
"MNDA.6",4.3667284257859e-05,-0.622977625314171,0.528,0.689,1,"8","MNDA"
"NAMPT.1",4.55033219112729e-05,0.388198103183319,0.585,0.336,1,"8","NAMPT"
"CASP1",4.58934615281859e-05,0.296977663190263,0.774,0.471,1,"8","CASP1"
"HLA-DPA1.6",4.76479682794362e-05,0.306085332982985,0.887,0.717,1,"8","HLA-DPA1"
"UBE2R2",5.21123173350624e-05,0.295080258252062,0.642,0.366,1,"8","UBE2R2"
"LMO2.1",5.34720290239169e-05,0.371615218987715,0.585,0.349,1,"8","LMO2"
"GDI2",5.37501985319343e-05,0.328728281832327,0.83,0.543,1,"8","GDI2"
"RHOG",5.55643043298744e-05,0.392326007004609,0.585,0.365,1,"8","RHOG"
"RHOB.1",5.74159480699273e-05,0.336752392185246,0.547,0.297,1,"8","RHOB"
"GNB1",5.80222534522437e-05,0.357709616962497,0.717,0.52,1,"8","GNB1"
"SORT1",7.26640008337275e-05,0.31497562171387,0.509,0.261,1,"8","SORT1"
"DOCK2.1",7.71180558700063e-05,0.358987610659966,0.774,0.535,1,"8","DOCK2"
"MALAT1.3",7.83657465105041e-05,-0.580291172225323,1,0.999,1,"8","MALAT1"
"ARHGDIB.1",8.28794729622195e-05,0.398283169449795,0.868,0.76,1,"8","ARHGDIB"
"CLEC12A.1",8.41935602356966e-05,0.324821007508774,0.66,0.402,1,"8","CLEC12A"
"SNX10",9.32301852186383e-05,0.385511836871712,0.528,0.305,1,"8","SNX10"
"CORO1A",9.73983621954789e-05,0.335537454486902,0.849,0.654,1,"8","CORO1A"
"FGL2.1",9.79365916206352e-05,0.307274854086022,0.981,0.859,1,"8","FGL2"
"TUBA1A.2",0.000113313267378077,0.319671278532415,0.774,0.518,1,"8","TUBA1A"
"ZFAND5.2",0.000115195447892839,0.47721328533371,0.736,0.61,1,"8","ZFAND5"
"LGALS9",0.000123164630285697,0.284016165204499,0.566,0.323,1,"8","LGALS9"
"LCP1",0.00012628559533039,0.281272745961189,1,0.963,1,"8","LCP1"
"SYNGR2.1",0.000130554499047431,0.289990465699508,0.679,0.421,1,"8","SYNGR2"
"ARPC2.2",0.000147676815130273,0.360380014984732,0.962,0.808,1,"8","ARPC2"
"ZNF217",0.000151605856601766,0.285790496334803,0.547,0.305,1,"8","ZNF217"
"MYO1G.1",0.000151663862807365,0.286068940665934,0.623,0.352,1,"8","MYO1G"
"SEPT9.2",0.000165311298962074,0.323438983223676,0.698,0.478,1,"8","SEPT9"
"TYMP",0.000181437333348482,0.359693383080693,0.83,0.659,1,"8","TYMP"
"SEC14L1",0.000189618695030804,0.273628886957701,0.509,0.276,1,"8","SEC14L1"
"MYL12B",0.000218332209518951,0.34543128718406,0.623,0.411,1,"8","MYL12B"
"TMBIM6",0.000225660304661469,0.317663189425696,0.925,0.727,1,"8","TMBIM6"
"SLC7A7.1",0.000244969423804405,0.322868969850144,0.717,0.479,1,"8","SLC7A7"
"WAC",0.00026497630124626,0.394400538904017,0.585,0.417,1,"8","WAC"
"CAPZA1",0.000277955570805021,0.379796146827987,0.604,0.398,1,"8","CAPZA1"
"GBP2",0.000289247921140799,0.417088032488891,0.528,0.313,1,"8","GBP2"
"TSC22D3.2",0.000289950845483732,0.401433702944462,0.774,0.524,1,"8","TSC22D3"
"RAB10.1",0.000296276595399358,0.341019215415036,0.604,0.378,1,"8","RAB10"
"GNAI2.1",0.000302043928388712,0.313478619248436,0.962,0.817,1,"8","GNAI2"
"ARRB2.1",0.00031247833389729,0.310534342632892,0.792,0.596,1,"8","ARRB2"
"CPPED1",0.000325987247226546,0.297859820103524,0.623,0.39,1,"8","CPPED1"
"WASF2.2",0.000370797696523458,0.395921751196291,0.698,0.528,1,"8","WASF2"
"IRAK3",0.000389219076023041,0.374964398986968,0.642,0.431,1,"8","IRAK3"
"EZR.1",0.000402610427164355,0.298321167574003,0.604,0.371,1,"8","EZR"
"MT-ND5.1",0.000406809904091691,0.324153865281446,0.962,0.846,1,"8","MT-ND5"
"APLP2.6",0.000410376695056819,-0.513163883223633,0.792,0.839,1,"8","APLP2"
"HNRNPA2B1",0.000434211718391143,0.276558993324759,0.906,0.797,1,"8","HNRNPA2B1"
"FGD2",0.000465887486046176,0.276593693652457,0.509,0.298,1,"8","FGD2"
"SOD2.2",0.000481696269460664,0.498436220601807,0.717,0.568,1,"8","SOD2"
"NOTCH2",0.000512370953175602,0.384554274695213,0.717,0.563,1,"8","NOTCH2"
"MARCKS.1",0.000514485072227502,0.289900569196346,0.604,0.37,1,"8","MARCKS"
"DOCK8",0.000566155544530322,0.346496203298763,0.698,0.51,1,"8","DOCK8"
"TCIRG1",0.000598216016948749,0.2690070651255,0.528,0.32,1,"8","TCIRG1"
"DBNL",0.000838035110550114,0.285204389439715,0.585,0.373,1,"8","DBNL"
"SELPLG.2",0.00084692740483712,0.281577558214213,0.566,0.347,1,"8","SELPLG"
"CAPNS1",0.00087551217265671,0.330572290962217,0.792,0.575,1,"8","CAPNS1"
"RPL31.1",0.000994210257365008,-0.415418148660327,0.774,0.838,1,"8","RPL31"
"UTRN.4",0.00100172011023145,0.360834755799157,0.717,0.505,1,"8","UTRN"
"AKAP13",0.00105872927203044,0.332675027717352,0.811,0.639,1,"8","AKAP13"
"RAPGEF1.1",0.00114418426364146,0.311867056866925,0.509,0.319,1,"8","RAPGEF1"
"CALM2",0.00115679851848222,0.333124602646931,0.849,0.695,1,"8","CALM2"
"RNA18S5.2",0.00120569114700353,-0.359167329611242,1,1,1,"8","RNA18S5"
"RHOA",0.00131959317339813,0.320010534869847,0.943,0.791,1,"8","RHOA"
"GRB2.1",0.0014816326493055,0.255934762144905,0.906,0.71,1,"8","GRB2"
"SLC11A1",0.00157268365899058,0.311561379329103,0.642,0.447,1,"8","SLC11A1"
"THEMIS2",0.00177764627884629,0.275057245236696,0.585,0.403,1,"8","THEMIS2"
"UBXN1",0.00183308615330894,0.268720533346886,0.509,0.317,1,"8","UBXN1"
"VIM.5",0.00187758052609691,-0.420034221549572,0.925,0.91,1,"8","VIM"
"GNAS",0.00209488900033783,0.298232968196745,0.868,0.741,1,"8","GNAS"
"PLEC",0.00246116777134566,0.287240354563207,0.604,0.438,1,"8","PLEC"
"ITGAX",0.00305433230035059,0.25913214565256,0.566,0.384,1,"8","ITGAX"
"GRN.5",0.00308567069124168,-0.360722713291513,0.566,0.706,1,"8","GRN"
"AHNAK.2",0.00309081240013145,-0.369959397867346,0.962,0.973,1,"8","AHNAK"
"SLC25A6",0.0034033858641802,0.285215472188999,0.868,0.776,1,"8","SLC25A6"
"BIN2.2",0.00344639914034586,0.267975147104064,0.717,0.52,1,"8","BIN2"
"DDX5.2",0.00345584969468847,0.259978601908488,0.906,0.839,1,"8","DDX5"
"MOB1A",0.00347109152068248,0.263386204725522,0.698,0.528,1,"8","MOB1A"
"MT-RNR2.1",0.00348566691793664,-0.261735150812847,1,1,1,"8","MT-RNR2"
"CFL1.1",0.00380661299238183,0.313077317419161,0.868,0.759,1,"8","CFL1"
"SERP1",0.00397059266634533,0.255545144599153,0.736,0.535,1,"8","SERP1"
"LGALS1",0.00456402077941913,0.258938445748734,0.623,0.453,1,"8","LGALS1"
"PPP1R15A.3",0.00479403997395143,-0.362250895854815,0.453,0.594,1,"8","PPP1R15A"
"PLEK.1",0.00609892302905868,0.295899075009258,0.811,0.644,1,"8","PLEK"
"NACA",0.00635378935855988,0.3430915590194,0.868,0.738,1,"8","NACA"
"TPI1",0.00646942846343751,0.262225644694672,0.679,0.506,1,"8","TPI1"
"RPS3A",0.00656282555757984,-0.314022765670565,0.509,0.661,1,"8","RPS3A"
"CPVL.4",0.00727547574358804,-0.333208113386218,0.358,0.531,1,"8","CPVL"
"LRRFIP1.3",0.00820319720635287,0.252728813219819,0.868,0.758,1,"8","LRRFIP1"
"TPT1.4",0.00861105684419611,-0.28724001022304,0.962,0.971,1,"8","TPT1"
"RPL7A",0.00959581329970075,-0.276575951298027,0.642,0.727,1,"8","RPL7A"
"RPS27A",0.00960545013934518,-0.320028794057818,0.434,0.586,1,"8","RPS27A"
"NDRG2",9.31906585512694e-88,0.65992597890281,0.542,0.025,2.22921374320492e-83,"9","NDRG2"
"CD1C",2.60823153366249e-62,1.393241043195,0.667,0.062,6.23915065167404e-58,"9","CD1C"
"FLT3",4.32323071216625e-55,0.969829496720036,0.604,0.056,1.03416001865729e-50,"9","FLT3"
"HLA-DQA2",1.22738845559786e-54,0.909486806666616,0.625,0.061,2.93603592463565e-50,"9","HLA-DQA2"
"HLA-DQB2",3.74931582474609e-51,0.883848202942655,0.667,0.075,8.96873838437512e-47,"9","HLA-DQB2"
"HLA-DOA",1.88608692274555e-49,0.907220392167479,0.625,0.067,4.51170852789963e-45,"9","HLA-DOA"
"FCER1A",1.19432073298061e-45,1.31245445363474,0.583,0.063,2.85693462536291e-41,"9","FCER1A"
"HLA-DQA1",8.18182281536117e-41,1.86990036193484,0.917,0.233,1.95717383566255e-36,"9","HLA-DQA1"
"HLA-DPB1.5",1.37133247948123e-31,2.49328721841215,1,0.672,3.28036442416704e-27,"9","HLA-DPB1"
"CD74.5",5.87922442487014e-30,2.04548690350211,1,0.94,1.40636927467319e-25,"9","CD74"
"HLA-DRA.7",8.60296032771132e-30,2.17501224680009,1,0.853,2.05791413999182e-25,"9","HLA-DRA"
"HLA-DPA1.7",1.03892388096372e-29,2.24965884759953,1,0.715,2.48520981565332e-25,"9","HLA-DPA1"
"CIITA",1.57101287024691e-28,0.897752302133235,0.708,0.15,3.75801988691763e-24,"9","CIITA"
"HLA-DRB1.6",1.59761714134968e-27,1.94428814424541,1,0.86,3.82165996382258e-23,"9","HLA-DRB1"
"HLA-DQB1.1",2.4791444651354e-24,1.37862506476373,0.917,0.407,5.93036147505038e-20,"9","HLA-DQB1"
"SLC38A1",3.37943033317143e-24,0.727684455442204,0.521,0.092,8.08393529997937e-20,"9","SLC38A1"
"CST3.3",3.04774454397215e-23,1.33974308230966,1,0.818,7.29050972363577e-19,"9","CST3"
"PSAP.4",2.03617301280867e-22,-1.28859459077175,1,0.998,4.87072946393962e-18,"9","PSAP"
"CTSS.4",2.15310116528414e-22,-1.54406809893002,0.854,0.989,5.15043329747619e-18,"9","CTSS"
"FTL.3",3.02791059258752e-21,-1.44911351026961,0.854,0.977,7.2430649285286e-17,"9","FTL"
"WDFY4",1.1340192041756e-20,1.34126023566116,0.583,0.134,2.71268733830845e-16,"9","WDFY4"
"HLA-DMB.1",2.07458431871786e-20,0.931078606663364,0.896,0.366,4.96261314880499e-16,"9","HLA-DMB"
"BASP1",2.76711400391796e-20,0.707746563064179,0.646,0.16,6.61921340877215e-16,"9","BASP1"
"SAMHD1.2",4.00226289137235e-19,1.20648788964367,0.979,0.855,9.5738130624518e-15,"9","SAMHD1"
"RPS11.1",9.08361287697034e-19,0.911879735152724,1,0.943,2.17289103630008e-14,"9","RPS11"
"RPS18",2.87628724162852e-18,1.01349168474395,1,0.76,6.88036671069959e-14,"9","RPS18"
"CCDC6",1.25590511279019e-17,0.562789309282836,0.521,0.118,3.00425062030542e-13,"9","CCDC6"
"HLA-DRB5.5",1.61329577592467e-17,1.42363881790985,0.917,0.497,3.8591648255894e-13,"9","HLA-DRB5"
"RPS6",1.88022889124975e-16,0.82647614526641,1,0.942,4.49769553075853e-12,"9","RPS6"
"CPVL.5",3.17941341902835e-16,1.09480767762864,0.938,0.522,7.6054748396577e-12,"9","CPVL"
"TBC1D9",4.27602526675659e-16,0.655832037433343,0.583,0.164,1.02286800406084e-11,"9","TBC1D9"
"HLA-DMA.1",2.29804947791977e-15,0.730449976586694,0.812,0.346,5.49716415613187e-11,"9","HLA-DMA"
"RPS8",7.45426461954551e-15,0.762890977719838,1,0.789,1.78313463964148e-10,"9","RPS8"
"S100A9.8",9.857975408489e-15,-2.44897828464148,0.208,0.772,2.35812629746465e-10,"9","S100A9"
"TNFRSF1B.8",2.0408427665255e-14,-1.2015152473734,0.438,0.852,4.88189998180565e-10,"9","TNFRSF1B"
"CYBB.2",2.09019037000558e-14,-1.14713821168835,0.438,0.888,4.99994438409034e-10,"9","CYBB"
"S100A8.9",5.27801351746548e-14,-2.2694832449791,0.062,0.667,1.26255361351292e-09,"9","S100A8"
"SERPINA1.5",5.46768155373568e-14,-1.08365639214177,0.125,0.697,1.30792410446911e-09,"9","SERPINA1"
"RPL13A",5.92073914903529e-14,0.794187562243744,1,0.849,1.41630001184073e-09,"9","RPL13A"
"RPLP0.2",6.32143622129901e-14,0.859444667598065,0.958,0.727,1.51215075849694e-09,"9","RPLP0"
"MLEC",7.60889709125981e-14,0.49485702718696,0.562,0.162,1.82012427320026e-09,"9","MLEC"
"FCN1.7",2.06140593992163e-13,-1.4205093504889,0.375,0.836,4.93108914888654e-09,"9","FCN1"
"ARL4C",2.86290058343989e-13,0.598040477753019,0.562,0.163,6.84834448564657e-09,"9","ARL4C"
"RPL10A",3.17968904281609e-13,0.658844615308104,1,0.639,7.60613415932036e-09,"9","RPL10A"
"RPL19",8.28966658416897e-13,0.694109438805272,1,0.877,1.98297114359906e-08,"9","RPL19"
"RPS23",1.03152323336784e-12,0.827850811559875,0.938,0.659,2.4675067265392e-08,"9","RPS23"
"EIF3L",1.12187728805944e-12,0.71193461831925,0.896,0.489,2.68364266076698e-08,"9","EIF3L"
"RPL27A",1.14170508507749e-12,0.702917643819573,0.979,0.784,2.73107273401387e-08,"9","RPL27A"
"DUSP6.2",1.23600507705603e-12,-1.08778612243281,0.083,0.636,2.95664774482574e-08,"9","DUSP6"
"ACTG1",2.35308291311659e-12,0.736958358096374,1,0.908,5.6288096364662e-08,"9","ACTG1"
"VCAN.9",2.93189409977728e-12,-2.10380655039403,0.229,0.692,7.01338387607723e-08,"9","VCAN"
"TMSB10.1",3.472568183223e-12,0.711442690438612,1,0.954,8.30673035108774e-08,"9","TMSB10"
"RPL31.2",3.7912631264949e-12,0.662507101572458,1,0.834,9.06908052488845e-08,"9","RPL31"
"MALAT1.4",6.09004161132121e-12,-0.966900661926028,1,0.999,1.45679885384415e-07,"9","MALAT1"
"RPS2",8.08972357699624e-12,0.709598749428005,1,0.922,1.93514277685327e-07,"9","RPS2"
"HLA-E.5",1.08902860823267e-11,-0.843042024612185,0.938,0.98,2.60506533375337e-07,"9","HLA-E"
"RPS5.2",1.10616755115156e-11,0.805765627240865,0.896,0.628,2.64606339910966e-07,"9","RPS5"
"SNHG5",1.31950296556033e-11,0.609953593274913,0.792,0.365,3.15638304391687e-07,"9","SNHG5"
"RPL18A",1.47969915342171e-11,0.726714765387372,0.938,0.649,3.53958834490007e-07,"9","RPL18A"
"KIAA1598",1.48320667069267e-11,0.603760784196926,0.542,0.178,3.54797867696394e-07,"9","KIAA1598"
"RPL18",2.16722171991956e-11,0.624073939751935,0.979,0.851,5.18421107621958e-07,"9","RPL18"
"RPS14",2.42586461071225e-11,0.592542852070745,1,0.926,5.80291073528478e-07,"9","RPS14"
"EEF1B2",2.45264907806648e-11,0.629212622476757,0.792,0.373,5.86698185964282e-07,"9","EEF1B2"
"RPS16.1",2.47811607232368e-11,0.642257255905196,0.979,0.75,5.92790145660549e-07,"9","RPS16"
"RPSA",5.73435455739172e-11,0.51768425234111,0.771,0.346,1.37171495367367e-06,"9","RPSA"
"RPL3",5.90411948641068e-11,0.631403380531316,1,0.891,1.4123244223443e-06,"9","RPL3"
"RPL4",7.61418091553116e-11,0.619596451790484,0.979,0.908,1.82138821680421e-06,"9","RPL4"
"RPS29",1.58709339188428e-10,0.555001668230655,0.875,0.475,3.79648610272638e-06,"9","RPS29"
"HSPA8.1",1.77692666394506e-10,0.614209796504279,0.833,0.48,4.25058627282298e-06,"9","HSPA8"
"CFD.2",1.83758245062244e-10,-0.824251746871108,0.062,0.547,4.39568098013393e-06,"9","CFD"
"ACTB.4",2.17468127152562e-10,0.682052771593929,1,0.966,5.20205506961644e-06,"9","ACTB"
"CD14.7",2.31967637706346e-10,-1.07923923703641,0.042,0.527,5.5488978615735e-06,"9","CD14"
"LILRB2.5",3.95923850110744e-10,-0.829680433090733,0.146,0.604,9.47089441849912e-06,"9","LILRB2"
"ASAH1.3",8.07096936637992e-10,-0.727778702193051,0.104,0.585,1.93065658213174e-05,"9","ASAH1"
"TMSB4X.3",1.04539531673325e-09,0.518223713025785,1,0.979,2.5006901371576e-05,"9","TMSB4X"
"PEA15",1.35219085507481e-09,0.512409856937651,0.646,0.269,3.23457574442445e-05,"9","PEA15"
"RPSAP58",2.02023530857803e-09,0.522751155372872,0.812,0.433,4.8326048816495e-05,"9","RPSAP58"
"RPL37A",2.24672995739717e-09,0.555875946425733,0.896,0.623,5.37440273108976e-05,"9","RPL37A"
"SFT2D2",3.10361027329587e-09,0.530069669977297,0.625,0.276,7.42414613475104e-05,"9","SFT2D2"
"RPS12",3.51782080526397e-09,0.508048576872975,1,0.791,8.41497914827194e-05,"9","RPS12"
"ATP5B",4.23316940823804e-09,0.486712952531669,0.917,0.523,0.000101261645414462,"9","ATP5B"
"RPS3A.1",9.19316449810467e-09,0.552575040660268,0.917,0.654,0.000219909687959162,"9","RPS3A"
"EEF1A1.2",1.31772456916637e-08,0.474825066033862,1,0.985,0.000315212894190287,"9","EEF1A1"
"RPL11",1.49455263305796e-08,0.494086871001107,1,0.863,0.000357511935353795,"9","RPL11"
"RPL22",2.31705864743537e-08,0.510759397724432,0.896,0.55,0.000554263599053014,"9","RPL22"
"RPS13.3",2.77709260044009e-08,0.602838918797825,0.938,0.793,0.000664308320951273,"9","RPS13"
"LYZ.7",3.1597618390379e-08,0.620156279075861,1,0.828,0.000755846629516257,"9","LYZ"
"BIN2.3",3.67932504113755e-08,-0.691315206236734,0.104,0.529,0.000880131343090514,"9","BIN2"
