"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAP3K1",0.00412117528543727,-0.29431226367264,0.432,0.468,1
"TNRC6B",0.00415091234417117,0.280971539496191,0.432,0.357,1
"GRINA",0.00416604428278274,-0.315635384985224,0.214,0.27,1
"TIMP1",0.00423113979199462,-0.26372414615767,0.264,0.321,1
"CLMN",0.00430916103084745,-0.306804091813792,0.176,0.231,1
"NEAT1",0.00434560661085008,-0.313075641527587,0.622,0.655,1
"VASP",0.00437520888418635,-0.252861290336094,0.543,0.564,1
"CSTA",0.00453227405987494,-0.340090427219949,0.338,0.384,1
"IMPA2",0.00456191649297806,-0.281121963388439,0.187,0.242,1
"RNASET2",0.00462061815279935,-0.276193658818365,0.527,0.547,1
"COMT",0.00474747151266556,-0.282470896943554,0.236,0.289,1
"LRRC25",0.00483260002714217,-0.30129753276039,0.32,0.374,1
"TTC7A",0.00485438321237489,-0.356042639791966,0.245,0.293,1
"CCDC149",0.0049925877112227,-0.304807710325867,0.11,0.158,1
"GLB1",0.00500195308196369,-0.267375610526466,0.189,0.245,1
"LILRA2",0.00529050654655124,-0.328051778422513,0.275,0.325,1
"LMNB1",0.00566302290939491,-0.290949805905013,0.124,0.174,1
"GAA",0.00569152792472206,-0.298980399536519,0.351,0.406,1
"PADI2",0.00589282917234663,-0.289017866711687,0.074,0.118,1
"NRGN",0.00590402667163131,-0.352714229384121,0.203,0.253,1
"SIPA1L1",0.00594888566748562,-0.268473196084504,0.185,0.242,1
"SLC43A2",0.00594905641439154,-0.278428368075319,0.338,0.383,1
"MAP3K3",0.00598449254995024,-0.266660903618042,0.441,0.486,1
"RAB3D",0.00603274945052854,-0.367072477056732,0.232,0.279,1
"CUX1",0.00612665108295577,-0.2778588980943,0.367,0.416,1
"KDM1B",0.00661672905563854,-0.279480027687812,0.255,0.301,1
"AP5B1",0.00673455610106482,-0.355848181078871,0.133,0.18,1
"ZSWIM6",0.00682719250924326,-0.279273893565968,0.182,0.236,1
"SH2B3",0.00688629563333333,-0.309870966571266,0.302,0.345,1
"MSRB1",0.00700946065202972,-0.374700610015547,0.345,0.387,1
"HK1",0.00704993254631264,-0.257803087801238,0.417,0.449,1
"DAPK1",0.00718947918699548,-0.342672790748611,0.191,0.238,1
"RAC1",0.00754713388087477,-0.273301715545072,0.563,0.568,1
"HSPA1A",0.00779465712442088,-0.377430797651971,0.293,0.332,1
"CHMP2A",0.00788587210279369,-0.283807958807412,0.277,0.326,1
"ZEB2",0.00794243169980866,-0.263189142584386,0.545,0.581,1
"ATP6V1E1",0.00799932505963995,-0.279730127722239,0.171,0.221,1
"CREB5",0.00804240186849158,-0.293217292013227,0.196,0.249,1
"CYP1B1",0.00806752883286135,-0.361320856515321,0.255,0.307,1
"LY86",0.00842576479676543,-0.30933502986555,0.304,0.351,1
"MAN2B1",0.0086293992083591,-0.259081018875813,0.245,0.295,1
"PPM1F",0.00872548331258997,-0.295923409878689,0.286,0.337,1
"DICER1",0.00944431348768009,-0.26842058889494,0.417,0.452,1
"RASSF4",0.00963719649127632,-0.304261359221421,0.453,0.479,1
"AP2S1",0.00989787871437899,-0.289500973403902,0.349,0.389,1
"CPPED1",0.0103871285366781,-0.290218263757807,0.426,0.447,1
"SDCBP",0.0106773149739668,-0.252449206031318,0.495,0.529,1
"KIAA0930",0.0117676366971288,-0.301738650119271,0.399,0.435,1
"KIAA1598",0.0119751091845503,-0.259285734412261,0.225,0.271,1
"PLXND1",0.012396558252326,-0.255422177125726,0.241,0.293,1
"VMP1",0.0125377019751987,-0.28676902916305,0.408,0.448,1
"IL13RA1",0.012897446754641,-0.292255661328656,0.374,0.413,1
"DENND5A",0.0131651818374243,-0.332870776131376,0.304,0.338,1
"MYADM",0.0137644794867306,-0.292957273481265,0.338,0.373,1
"MBOAT7",0.0138255885211384,-0.291849968307761,0.259,0.303,1
"YWHAE",0.0144402772262386,-0.278268455997464,0.358,0.392,1
"TIMP2",0.0146791018397888,-0.319365424692838,0.369,0.397,1
"NBPF14",0.0150584513670289,-0.252861471768369,0.119,0.162,1
"PDXK",0.0157208984235821,-0.263110173472713,0.261,0.308,1
"FTH1",0.0161942282560692,-0.286209713815069,0.3,0.336,1
"TNFRSF1A",0.016283292728772,-0.259697965261804,0.243,0.283,1
"LILRA1",0.0185060280222547,-0.29751301866355,0.257,0.295,1
"ITGAX",0.0187515307135182,-0.254611890124123,0.383,0.418,1
"USP3",0.0188651269397136,-0.299772616844462,0.376,0.402,1
"GSTO1",0.0191317542534178,-0.317682596824062,0.273,0.31,1
"HEXB",0.0194771003042243,-0.342485649007026,0.25,0.283,1
"RBM47",0.019481348495653,-0.252261282464439,0.209,0.257,1
"TMEM127",0.0198117725188016,-0.270266744027132,0.282,0.322,1
"PID1",0.0200356237327998,-0.265483960810326,0.133,0.173,1
"HLA-DPB1",0.0206404436753682,-0.295499996250783,0.739,0.721,1
"BASP1",0.0209125041458706,-0.303159438289699,0.167,0.207,1
"AP1B1",0.0212047282107646,-0.254987316454983,0.279,0.318,1
"JARID2",0.0214279567908945,-0.332202522255312,0.245,0.284,1
"RHOQ",0.0219615182865041,-0.271552186071184,0.25,0.288,1
"BLVRB",0.0224677780910411,-0.277522427913848,0.376,0.405,1
"CHP1",0.0228124540056689,-0.265602822749108,0.288,0.335,1
"RAB27A",0.023183368157697,-0.275917563784279,0.293,0.329,1
"DOK3",0.0254058306407527,-0.263831361861941,0.171,0.211,1
"CCR2",0.0260225304611289,-0.252516399970969,0.241,0.281,1
"AKR1A1",0.0262061004611517,-0.264054649413542,0.266,0.304,1
"DYSF",0.0276424012591092,-0.383169952801792,0.133,0.168,1
"CLEC4E",0.0279170551008811,-0.288214730785173,0.2,0.236,1
"SCO2",0.0280494570496945,-0.276548193204903,0.286,0.324,1
"QSOX1",0.0292741417603422,-0.28494655434417,0.2,0.238,1
"C1orf43",0.0299320107873853,-0.252042162336112,0.293,0.329,1
"PLEKHB2",0.0299610630257581,-0.291108204894869,0.304,0.335,1
"ARAP1",0.0305446288570915,-0.270113087109674,0.279,0.313,1
"SEC11A",0.0306692539166842,-0.252453624447954,0.405,0.428,1
"RCOR1",0.0313935180546051,-0.286339461464566,0.241,0.278,1
"MCTP1",0.031393884790379,-0.260916917246691,0.178,0.217,1
"HLA-DPA1",0.0321870793005821,-0.262265659196825,0.734,0.719,1
"KCNE3",0.0327879279556148,-0.300022847310864,0.221,0.256,1
"CD300LF",0.0330068154327239,-0.276453428940123,0.273,0.306,1
"MRFAP1",0.0337850636612815,-0.321070597360966,0.329,0.349,1
"TPD52L2",0.0357182334336827,-0.258036363884132,0.297,0.328,1
"JAK2",0.0358015233657383,-0.263462542216111,0.336,0.366,1
"BTK",0.0378071013335821,-0.258153521981944,0.243,0.277,1
"C19orf59",0.0392439931986583,-0.267584837699362,0.137,0.172,1
"SGK1",0.0392529894365479,-0.27132444692409,0.464,0.479,1
"NFE2",0.0395027595604919,-0.29140504161871,0.158,0.192,1
"IFNGR1",0.0407810964999779,-0.252892099857587,0.369,0.393,1
"RBP7",0.0420982188105801,-0.322999149581815,0.198,0.227,1
"FKBP15",0.0437320519116412,-0.267369844160747,0.437,0.449,1
"SLC31A1",0.043984871349079,-0.270793080207335,0.164,0.195,1
"NARS",0.044092631049542,-0.306091555697997,0.369,0.386,1
"ATP11A",0.0444859350179373,-0.261036950560035,0.243,0.276,1
"MX2",0.0460687505957357,-0.270756587678053,0.255,0.288,1
"GIMAP8",0.0466106417222108,-0.301703116872252,0.336,0.358,1
"BID",0.0467339527661527,-0.263160509909738,0.329,0.356,1
"TLR8",0.0500391508563035,-0.254898949131272,0.241,0.272,1
"MTMR3",0.051877562769032,-0.310598108038214,0.23,0.258,1
"EIF2AK4",0.0529460765052552,-0.251516976937572,0.196,0.228,1
"TIAM1",0.0561444322376791,-0.288037807783708,0.223,0.253,1
"CEBPB",0.0577863478699725,-0.260694947424259,0.327,0.351,1
"BAZ2B",0.0580205611289726,-0.28159177558911,0.369,0.395,1
"NLRP12",0.0607075765120412,-0.259148633517938,0.18,0.209,1
"ANO6",0.0654537064836239,-0.251852917146178,0.239,0.267,1
"TMED9",0.0680919230533113,-0.273838129891774,0.313,0.336,1
"IFNGR2",0.0689890417585548,-0.274536317594008,0.218,0.243,1
"FGD2",0.0693636815117469,-0.262929432249542,0.311,0.334,1
"MAML3",0.0715978210055396,-0.262809576322127,0.149,0.178,1
"CTSA",0.0716663033706631,-0.257642818895602,0.309,0.334,1
"SPECC1",0.0788620545176311,-0.258196556216317,0.282,0.308,1
"TMEM165",0.0797211204750227,-0.266201936299786,0.178,0.205,1
"NUMB",0.0808459858599347,-0.250829720648284,0.347,0.365,1
"SND1",0.0852406287313243,-0.254246444347975,0.338,0.358,1
"ADRBK2",0.0897220576409982,-0.27345104777128,0.383,0.4,1
"C5AR1",0.0906073233485714,-0.269427324207628,0.414,0.42,1
"ALDH1A1",0.0907766079574136,-0.302761407468366,0.23,0.254,1
"ASGR2",0.0921136104170472,-0.256337203868371,0.196,0.221,1
"MYOF",0.0927839281950519,-0.301926977145777,0.162,0.188,1
"LILRA3",0.103368845965585,-0.266357195560927,0.209,0.232,1
"TOM1",0.110717024186201,-0.253096629716387,0.214,0.239,1
"IL8",0.113948100187906,-0.37533845908722,0.241,0.263,1
"FEZ2",0.123268223762618,-0.252379363002877,0.124,0.146,1
"INSR",0.128460832813576,-0.28921513901646,0.133,0.154,1
"FRY",0.150141375058742,-0.260101584110401,0.149,0.17,1
"CDKN1A",0.150570737034988,-0.26741526490508,0.207,0.231,1
"SLC12A9",0.152057844295072,-0.287542177425605,0.216,0.231,1
"DNAJC3",0.156572018853364,-0.267251302274861,0.275,0.288,1
"PHKB",0.157966618466657,-0.250369955792316,0.23,0.248,1
"BMF",0.164158111839411,-0.26379559247843,0.191,0.209,1
"SMARCD3",0.175762618441913,-0.276686751272361,0.203,0.216,1
"P2RY13",0.224152428293422,-0.254768979675075,0.221,0.236,1
"JUN",0.238477690986274,-0.262857797237872,0.736,0.693,1
"FAM49A",0.274232078576231,-0.263839437722358,0.295,0.297,1
"CCR1",0.33786117136058,-0.259320368592357,0.191,0.199,1
"G0S2",0.342540419267155,-0.328569401562145,0.128,0.141,1
"SLC2A3",0.620744901423862,-0.283616387874659,0.354,0.338,1
"CARS2",0.708215630838669,-0.253571298525095,0.338,0.315,1
"IFIT2",0.779222606228957,-0.251944842975934,0.124,0.125,1
